id,text,label,control,trap
ID1920607400-578,"Meine Damen und Herren, ein weiterer absurder Vorwurf in dieser Debatte: Das NetzDG beschränkt die Meinungsfreiheit. – Blödsinn! Es geht darum, dass ich mein Recht, nämlich nicht beleidigt zu werden, nicht verleumdet zu werden, auch online in einem sozialen Netzwerk durchsetzen kann. Daher heißt es ja „Durchsetzungsgesetz“. Das Gesetz begründet gerade keine neuen Straftatbestände oder Strafbarkeiten.",NetzDG und Online-Hasskriminalität,NA,NA
ID192905000-242,"Wenn Ihr Antrag wirklich sinnvoll sein soll, meine Damen und Herren der FDP, dann dürfen wir, glaube ich, unser Augenmerk nicht allein auf das Label bzw. die Bezeichnung richten, sondern es kommt darauf an, welchen praktischen Nutzen der Ausweis hat. Ich glaube, darüber müssen wir diskutieren.",FDP-Partei und Koalitionspolitik,NA,NA
ID2010916800-39,"Nun zur Entschließung. Hiermit formuliert der Deutsche Bundestag heute seinen Fahrplan für einen besseren ÖPNV. Hervorheben möchte ich: Wir wollen das Deutschlandticket weiterentwickeln und nehmen hierzu insbesondere zwei Gruppen in den Blick: Familien mit Kindern und Studierende. Der Deutsche Bundestag fordert mit dieser Entschließung die Bundesregierung auf, das Deutschlandticket gemeinsam mit den Bundesländern weiterzuentwickeln und ein vergünstigtes Angebot unter anderem für Studierende zu schaffen. Das haben wir vereinbart. Unser Verkehrsminister Dr. Volker Wissing hat jetzt den Rückenwind des Bundestages, um dies gemeinsam mit den Bundesländern zügig umzusetzen.",ÖPNV-Finanzierung und Verkehrswende,NA,NA
ID20800400-530,"Inmitten dieses dissonanten Konzerts steht als Kapellmeister ein Bundeskanzler, der vor allem eines gerne tut: schweigen, vor allem zu seinen eigenen Verfehlungen von Cum-ex über Wirecard bis zur millionenschweren Steuer- und Spendenaffäre der Warburg-Bank. Und Ihre orakelhaften Zweideutigkeiten nach Merkel-Art machen die Sache nicht besser. Sie sagen, Sie seien auch der Kanzler der Ungeimpften und sortieren genau damit die Bürger in brave Geimpfte und ungeimpfte Abweichler, die Sie zum Wohlverhalten zwingen wollen. Genau das ist die Wortwahl eines Kanzlers der Spaltung.",Regierungserklärungen und Kanzlerschaft,NA,NA
ID205202800-76,"Sie wollen die Schuldenbremse einhalten und verhindern gleichzeitig eine sozial gerechte Steuerpolitik. Damit verhindern Sie Investitionen, und das ist unverantwortlich.",Haushaltspolitik und Schuldenmanagement,NA,NA
ID201105200-629,"Gerade wenn man so stolz darauf ist, ein Wahlplakat ins Bundesgesetzblatt zu bringen, sollte man sich fragen, ob man nicht dieser Gefahr erlegen ist. Sie schwächen durch Aushebelung von mehr als 100 Tarifverträgen die Tarifpartnerschaft, zu deren Stärkung Sie sich zu Recht an anderer Stelle im Koalitionsvertrag bekennen. Das ist der falsche Weg zu einem nachvollziehbaren Ziel.",Stärkung der Tarifbindung,NA,NA
ID207812400-658,"Die Schule ist die einzige Institution, die jeder Mensch in Deutschland durchläuft, auch die AfD. Um die digitalen Potenziale im Bildungsbereich nachhaltig auszuschöpfen, müssen wir auch hilfreiche digitale Tools an die Hand geben. Dazu gehören etwa die Nationale Bildungsplattform oder zertifizierte OER-Formate, alles Projekte, die diese Bundesregierung tatkräftig anschiebt.",Digitale Bildung und Schulen,NA,NA
ID1919508200-756,"Das ist das Recht eines jeden. Es ist auch in Ordnung, dass das Bundesverfassungsgericht es so entschieden hat. Aber es ist genauso in Ordnung, dass man richtige Verfahren dann noch mal durchführt und wir heute die Ratifizierung vornehmen, meine Damen und Herren.",Bundesverfassungsgericht Entscheidungen und Klagen,NA,NA
ID2016012000-479,"Der dritte Punkt betrifft die Perspektiven für die Menschen vor Ort. UNMISS schafft die Arbeitsgrundlage für die Hilfsorganisationen im Südsudan. Ohne ein gewisses Maß an Sicherheit können sie ihre Arbeit nicht erledigen und damit auch notleidenden Menschen nicht helfen. Organisationen wie Ärzte ohne Grenzen, die Welthungerhilfe oder Plan International leisten vor Ort einen extrem wichtigen Beitrag.",UNMISS und Südsudan-Hilfseinsätze,NA,NA
ID205806600-600,"Es ist gut, dass wir in den nächsten Tagen mit unserer Fachkräftestrategie und auch mit unserem neuen Zuwanderungsgesetz an die Öffentlichkeit kommen können, um hier etwas auszugleichen, was Sie 16 Jahre versäumt haben.",Fachkräfteeinwanderungsgesetz und Arbeitsmigration,NA,NA
ID197007400-36,"Die Bundesregierung hat eine Änderung des Straßenverkehrsgesetzes vorgeschlagen. Darin ist festgehalten, dass eine Kfz-Kennzeichenerfassung per Video anlasslos und dauerhaft durchgeführt werden soll, und das für eine Ordnungswidrigkeit. Das Einfahren in eine Umweltzone kostet 20 Euro Bußgeld. Deswegen meine Frage: Halten Sie eine Videoüberwachung angesichts der massiven Kosten für Bürokratie für sinnvoll und verhältnismäßig?",ÖPNV-Finanzierung und Verkehrswende,NA,NA
ID1918609200-595,"In diesem Jahr hat die Bundeswehr praktisch nicht ausgebildet, erst wegen iranischer Raketenangriffe, dann aufgrund der Pandemie. Außerdem gibt es im Irak starke Milizeinheiten, die sogenannten Volksmobilisierungskräfte: staatlich geduldet und auf dem Papier der Zentralregierung unterstellt, in Wirklichkeit finanziert und gelenkt aus dem Iran. Dieser verlängerte Arm der Mullahs, der die Zielkoordinaten für die iranischen Raketen besorgt, besteht aus Kämpfern, die gerne mal die Uniform wechseln. Ob die Bundeswehr in Taji unbewusst auch solche Kämpfer ausbildet, konnte bislang nicht glaubwürdig widerlegt werden. Wir müssen aufpassen, dass wir unsere Ziele erreichen und nicht den Feinden von Frieden und Sicherheit noch eine hochwertige Ausbildung gönnen.",Militärische Unterstützung im Irak,NA,NA
ID203309500-608,"Was wollen wir ändern? Zentral rechtspolitisch wird sein, dass wir den Begriff des Hanges präzisieren. Durch den Begriff des Hanges hat bereits jede Mitursächlichkeit, die irgendwie vorstellbar war, dazu geführt, dass § 64 StGB von den Gerichten gezogen worden ist. Wir wollen diesen Begriff – und das hat auch die Bund-Länder-Arbeitsgruppe so gesehen – durch den Begriff der Substanzkonsumstörung ergänzen. Das ist entscheidend.",Strafrecht und Strafzumessung,NA,NA
ID207409100-673,"Sie jammern, weil es mal einen Stau gibt oder das Flugzeug vielleicht nicht pünktlich startet.",Unterstützung der Luftverkehrsbranche,NA,NA
ID209610000-27,"Das wollen Sie offenbar gar nicht. Denn Sie wissen ganz genau, dass Atomenergie im Netz etwas ist, was, so nennt man es, „Strich fährt“, also eine konstant gelieferte Menge Strom bedeutet.",Erneuerbare Energien und Energiewende,TRUE,NA
ID192902800-10,Jetzt zur Sache. Das ist für mich ein bewegender Moment. Ich habe dankenswerterweise die Sprecherfunktion für die Arbeitsgruppe Ernährung und Landwirtschaft bekommen und werde den Bildungsausschuss verlassen.,Zukunft der Landwirtschaft,NA,NA
ID1911506700-155,"Und in diesen Beständen sind unsere Akten, auch meine, und nicht Ihre, Herr Jongen.",Aufarbeitung der DDR-Diktatur,NA,NA
ID1917511900-485,"Es kommen da unangenehme Erinnerungen auf, auch mit Blick auf die Frage, wie sich die Franzosen diese Planifikation vorstellten oder im eigenen Land teilweise praktizierten. Es ist die Erinnerung an den ominösen, bösen Vierjahresplan von 1936. Wir erinnern uns: Es ist noch nicht so lange her, da gab es immer den Vorwurf, dass die EU ja so eine Art viertes Reich der Deutschen darstellen würde – ein diffamierender Vorwurf von interessierter Seite.",Deutsch-Französische Partnerschaft und Integration,NA,NA
ID201400300-688,"Und, Herr Merz, ich weiß gar nicht, was unverständlich ist an der Aussage des Bundeskanzlers: Alle Optionen liegen auf dem Tisch. – Ich meine, es waren nicht der Vorsitzende der FDP oder die Vorsitzenden der Grünen oder der SPD, die als Erstes gerufen haben: Aber SWIFT nehmen wir aus. – Das waren Sie.",Friedrich Merz und CDU-Debatte,NA,NA
ID204502100-210,"Deswegen – das kann ich Ihnen nicht ersparen, Herr Krings – treffen Sie auf einen Punkt, von dem Sie wissen, dass es Einigkeit an bestimmten Stellen gibt; wir haben uns in der Vergangenheit häufig darüber ausgetauscht. Was ich Ihnen vorwerfe, ist eine bestimmte Passage im Antrag, bei der Sie so tun, als würde sich die ganze Ampelkoalition vor diesem Thema wegducken. Denn es gibt zu dieser einen Frage – und das zerren Sie sehr billig in die Öffentlichkeit – zwei Stellungnahmen: eine des Bundesjustizministers und eine der Bundesinnenministerin. Sie nutzen diesen Teil zulasten derjenigen, die ich alle aufgezählt habe, parteipolitisch aufs Übelste aus. Das werfe ich Ihnen hier vor.",Ampelkoalition und politische Krise,NA,NA
ID2014703200-689,"Der Fraktionsvorsitzende Merz war ja vor wenigen Tagen beim französischen Präsidenten. Der wirbt immer noch – er hat gerade in Davos wieder geworben –, er wirbt geradezu um uns Deutsche, dass wir diese Schritte gemeinsam gehen.",Friedrich Merz und CDU-Debatte,NA,NA
ID2010404000-784,"Ein gutes Beispiel haben wir hier direkt in Berlin: Der WHO Hub for Pandemic and Epidemic Intelligence zeigt ja eindeutig, wie Multilateralismus innerhalb der WHO funktionieren kann: mit guter Vernetzung und Informationen.",Globale Gesundheit und WHO,NA,NA
ID1921502900-677,"Frau Vorsitzende, ich bedanke mich herzlich für das Wort. – Herr Kollege Güntzler, Sie haben eben gerade ausgeführt, dass wir Wirtschaftshilfen brauchen. Wir haben erlebt, dass Kollegin Tillmann und Kollege Rehberg seinerzeit enthusiastisch und mit Begeisterung die Mehrwertsteuer- und Umsatzsteuersenkung gefordert haben, und zwar, um die Wirtschaft zu stärken. Erklären Sie doch mal bitte, warum eine nachhaltige Umsatzsteuerreduzierung die Wirtschaft nicht stärken soll. – Danke schön.",Umsatzsteuersenkung für Gastronomie,NA,NA
ID207908400-7,"Aus der Verbraucherperspektive ist die Zurückhaltung angesichts der Inflation nachvollziehbar. Ich erwarte von der Bundesregierung, dass sie etwas dafür tut, dass Bioprodukte für die Menschen leistbar sind. Es reicht nämlich nicht, das 30‑Prozent-Ziel staatlich zu verordnen; die Menschen müssen das wollen und können.",Zukunft der Landwirtschaft,NA,NA
ID2013312000-767,"Eine Botschaft an das belarussische Volk: Liebe Belarussen, liebe europäische Landsleute, gebt die Hoffnung nicht auf! Jedes Regime hat ein Ende, und dann ist es eure Entscheidung, wie ihr euer Land gestaltet.",Unterstützung der Opposition in Belarus,NA,NA
ID1917300500-678,"Letztes Jahr forderte eine junge Frau – wir haben das schon gehört –, den Mehrwertsteuersatz auf Tampons und Binden zu senken. Wir haben das öffentlich beraten. Der besondere Erfolg besteht nicht nur darin, dass es durchgesetzt wurde, sondern auch in der kurzen Zeit, die es gebraucht hat, bis dieses Gesetz in Kraft getreten ist, nämlich weniger als elf Monate. Für ein normales Gesetzgebungsverfahren ist das wirklich sehr schnell.",Umsatzsteuersenkung für Gastronomie,NA,NA
ID2011202400-46,"Wenn man das so einmal feststellt, dann ist es spannend zu sehen, dass, obwohl sich Menschen nicht darauf verlassen können, pünktlich ans Ziel zu kommen, obwohl sie sich nicht darauf verlassen können, dass der Zug überhaupt fährt, und obwohl sie sich auch nicht darauf verlassen können, dass Güter über die Schiene pünktlich ankommen, jedes Jahr mehr Menschen die Schiene nutzen. Das zeigt uns, wie groß das Potenzial für die Schiene wäre, wenn wir diese Hemmnisse Unpünktlichkeit, Unzuverlässigkeit und auch fehlende Kapazitäten abbauen würden, und wie wichtig es ist, diese Potenziale endlich zu heben.",ÖPNV-Finanzierung und Verkehrswende,NA,NA
ID208903200-177,"Sehr geehrte Damen und Herren, zu versuchen, „All Electric“ in allen Lebensbereichen, auch in der Mobilität, auf den Weg zu bringen, kann am Ende nicht funktionieren.",Transformation der Automobilindustrie,TRUE,NA
ID1910208500-268,"Um zu sehen, was das für einen Einfluss auf Westeuropa haben wird, schauen wir uns Großbritannien an.",Europas Zukunft und Solidarität,NA,NA
ID191202100-8,"Im Namen aller Weidetierhalter bitte ich den Deutschen Bundestag um Hilfe in dieser für Weidetierhalter schwierigen Zeit. Die Zahl der Schafbestände in Deutschland ist im Absturz. Ohne Schafe können die Schutzgebiete Deutschlands nicht in einem guten Erhaltungszustand und die Deiche nicht gesichert werden. Deshalb muss nicht gegen den Wolf, sondern für unsere Schafe gehandelt werden.",Zukunft der Landwirtschaft,TRUE,NA
ID205912100-408,"Und ganz zuletzt: Unsere Solidarität mit den Demonstrierenden muss ungebrochen bleiben. Das ist auch heute unser Signal an die mutigen Menschen, an die Frauen und Männer im Iran: Wir sehen euch, wir hören euch, und wir stehen an eurer Seite.",Iran-Politik und Menschenrechte,NA,NA
ID2011605200-387,"Aber fangen wir an der Stelle einfach mal mit was Erfreulichem an: Endlich bekommen die Verbraucher mit der Abhilfeklage ein neues Instrument an die Hand, mit dem sie ihre Rechte künftig gemeinsam und unmittelbar durchsetzen können. Lange haben sie darauf gewartet – zu lange. Die Umsetzungsfrist für die Verbandsklagenrichtlinie ist bereits im letzten Dezember abgelaufen,",Musterfeststellungsklage und Verbraucherschutz,NA,NA
ID207312500-305,"Andere gibt es auch noch: Das sind die Länder. Ihnen rufen wir zu: Helfen Sie mit! Wir können vom Mannschaftssport lernen! Wenn alle mithelfen, kann man ganz viel erreichen. Da sind wir gerade auf einem guten Weg, wie ich finde.",Sportförderung und -politik,NA,NA
ID201203400-583,Gerade unser Wald kann dazu einen wichtigen Beitrag leisten; denn er ist unser Klimaschützer Nummer eins. Aber auch im deutschen Wald werden die Folgen des Klimawandels sichtbar. Für unsere kommunalen und privaten Waldbesitzer/-innen habe ich eine klare Botschaft: Wir werden Sie bei dem gezielten Waldumbau zu artenreichen und klimaresilienten Wäldern unterstützen und den Umbau mit der vielseitigen Nutzung von heimischem Holz als nachhaltigem Rohstoff mit einer Holzbauinitiative verknüpfen. Wir bekennen uns zur nachhaltigen Forstwirtschaft.,Waldschutz und Waldbewirtschaftung,NA,NA
ID19708700-13,"Positiv ist, dass das Bundesministerium für Ernährung und Landwirtschaft eine Delegation des türkischen Landwirtschaftsministeriums zu einer gemeinsamen Besichtigung von deutschen Kontrollstellen eingeladen hat, damit ähnliche Anlagen auch in der bulgarisch-türkischen Grenzregion gebaut und die Tiere besser versorgt werden können. Hier braucht es aber konkrete Umsetzungszeiträume und eine Finanzierung. Nur Gucken reicht nicht. Insbesondere die EU-Kommission ist gefordert, an Grenz ­ übergängen zusätzliche Kontrollpunkte und Einrichtungen zu installieren, um die Wartezeiten zu verringern und die Tiere mit Futter und Wasser zu versorgen, und das nicht nur an einer Stelle.",Zukunft der Landwirtschaft,NA,NA
ID1919008100-329,"Sehr geehrte Frau Präsidentin! Liebe Kolleginnen und Kollegen! Manchmal ist es momentan echt schwer auszuhalten, wenn man mit Künstlerinnen spricht, die seit Monaten keinen Auftritt mehr hatten, wenn man mit Soloselbstständigen spricht, die seit Monaten keine Aufträge mehr haben, mit Veranstaltern oder Gastronomen, die sich mit ihren Hygienekonzepten solch eine Mühe gegeben haben und jetzt trotzdem schließen müssen. Diese Verzweiflung, diese Existenzängste, die in den Gesprächen zum Ausdruck gebracht werden, sind echt schwer auszuhalten.",Kulturpolitik und Kunstförderung,NA,NA
ID192004700-565,"Jetzt sagt die FDP, es gehe ja gar nicht darum, dass die Menschen länger arbeiten sollen. Wie wollen Sie das verhindern, wenn Sie längere tägliche Arbeitszeiten ermöglichen? – Sie sagen auch, es gehe nicht darum, dass alle länger arbeiten sollen, sondern nur Branchen mit Tarifvertrag. Aber es ist doch bekannt, dass Öffnungsklauseln genutzt werden. Natürlich wird in Tarifverhandlungen Druck ausgeübt nach dem Motto: Mehr Lohn gegen flexiblere Arbeitszeiten. Das Arbeitszeitgesetz soll auch für nichttarifgebundene Betriebe gelten – das verstehe ich überhaupt nicht –, und dann auch noch ohne die Einwilligung der Beschäftigten.",Arbeitszeitregelungen und -dokumentation,NA,NA
ID207406600-645,"Deshalb noch einmal zur Klarstellung, wer diesen Energiesoli überhaupt zahlen müsste: Wenn man ihn so ausgestalten würde wie den Soli, dann wären zum Beispiel Singleeinkommen beginnend ab 80 000 Euro brutto betroffen. Im Land Brandenburg wären es zum Beispiel 75 000 Personen von 1,22 Millionen Steuerpflichtigen. Das ist eine überschaubare Zahl. Bezogen auf ganz Deutschland würden nur die oberen 10 Prozent der Gutverdienenden bedacht. DAX-Manager mit den Boni, aber auch Ampelministerinnen und ‑minister würden zur Kasse gebeten werden.",Solidaritätszuschlag Abschaffung und Steuerentlastung,NA,NA
